idAnimale,measurement_date,fat,protein,casein,lactose,sfa,ufa,newly_fa,mixed_fa,preformed_fa,c18_0,c18_1,ph,freezing,rennet,k20,a30,iac,scc,bhba,urea,acetone,ec,calving_date,lactation,DIM,scc_log,fat_protein_ratio,casein_protein_ratio,ufa_sfa_ratio,lactation_stage,parity_group
-9223372036822433792,2025-11-25,4.15,3.58,2.86,4.92,2.601,1.145,0.911,1.499,1.327,0.259,0.681,6.68,-0.53,24.33,6.15,5.74,94,151,0.07,15.5,0.04,8704,2025-04-20,1,219,2.18184358794477,1.15921787709497,0.798882681564246,0.440215301806997,late,primiparous
-9223372036822424576,2025-05-15,3.42,3.23,2.56,5.01,1.848,1.238,0.67,1.022,1.304,0.284,0.677,6.74,-0.54,22.83,5.88,4.61,95,8,0.1,29.7,0.05,8640,2025-01-12,1,123,0.954242509439325,1.05882352941176,0.792569659442725,0.66991341991342,mid,primiparous
-9223372036821697536,2025-11-17,3.87,3.43,2.73,4.7,2.346,1.147,0.836,1.387,1.252,0.226,0.631,6.66,-0.526,23.03,5.4,9.48,96,51,0.04,15.9,0.02,9024,2025-02-27,1,263,1.7160033436348,1.12827988338192,0.795918367346939,0.488917306052856,late,primiparous
-9223372036821696512,2026-01-18,3.88,2.81,2.18,5.03,2.314,1.188,0.761,1.181,1.516,0.365,0.687,6.63,-0.53,23.54,7.54,0.26,93,53,0.1,15.8,0.05,8144,2025-11-08,1,71,1.73239375982297,1.38078291814947,0.775800711743772,0.513396715643907,mid,primiparous
-9223372036820861952,2025-04-23,4.39,2.69,2.1,5.17,2.672,1.288,0.913,1.488,1.489,0.423,0.745,6.54,-0.531,19.82,6.9,4.09,97,57,0.01,33,0.03,7824,2025-03-12,1,42,1.76342799356294,1.63197026022305,0.780669144981413,0.482035928143713,early,primiparous
-9223372036819078144,2025-09-22,4.2,3.9,3.14,4.94,2.229,1.562,0.783,1.208,1.848,0.417,1.027,6.65,-0.54,20.5,3.94,15.73,100,8,0.1,16.4,0.05,8160,2024-12-18,1,278,0.954242509439325,1.07692307692308,0.805128205128205,0.700762673844773,late,primiparous
-9223372036818323456,2025-07-04,3.89,3.2,2.57,4.73,2.216,1.295,0.836,1.286,1.27,0.294,0.657,6.63,-0.52,19.85,5.09,11.09,99,20,0.08,15.8,0.01,8880,2025-03-08,1,118,1.32221929473392,1.215625,0.803125,0.584386281588448,mid,primiparous
-9223372036817713152,2025-02-13,3.21,3.21,2.54,4.98,1.818,1.078,0.734,1.004,1.145,0.323,0.61,6.73,-0.518,19.84,4.64,12.87,99,8,0.04,16.1,0,8448,2024-12-25,1,50,0.954242509439325,1,0.791277258566978,0.592959295929593,early,primiparous
-9223372036817433600,2025-07-01,3.99,3.38,2.71,5,2.188,1.413,0.909,1.342,1.229,0.304,0.738,6.62,-0.526,18.71,4.57,16.16,101,17,0.02,20.3,0.01,8352,2025-02-23,1,128,1.25527250510331,1.18047337278107,0.801775147928994,0.645795246800731,mid,primiparous
-9223372036816136192,2025-06-03,4.71,3.54,2.87,4.86,2.639,1.61,0.894,1.48,1.657,0.367,0.861,6.64,-0.527,18.91,3.48,18.1,101,11,0.01,24.4,0.02,7888,2024-10-25,1,221,1.07918124604762,1.33050847457627,0.810734463276836,0.610079575596817,late,primiparous
-9223372036815431680,2025-09-22,3.5,3.04,2.42,4.97,1.959,1.2,0.686,1.107,1.386,0.317,0.729,6.68,-0.528,19.34,4.84,12.43,99,10,0.07,27.1,0.02,8368,2025-07-15,1,69,1.04139268515823,1.15131578947368,0.796052631578947,0.612557427258805,mid,primiparous
-9223372036814712832,2025-04-07,3.29,3.47,2.77,5.11,1.929,1.039,0.853,1.146,0.948,0.247,0.469,6.61,-0.525,13.99,2.08,28.64,107,8,0.02,20.4,0.01,8016,2025-03-02,1,36,0.954242509439325,0.948126801152738,0.798270893371758,0.538621047174702,early,primiparous
-9223372036814314496,2025-07-30,3.48,3.68,2.94,4.91,2.102,1.04,0.86,1.283,0.994,0.229,0.508,6.73,-0.525,24.4,5.64,8,95,139,0.04,11.2,0.04,8592,2025-03-06,1,146,2.14612803567824,0.945652173913043,0.798913043478261,0.49476688867745,mid,primiparous
-9223372036813297664,2025-02-03,2.98,3.44,2.73,5.03,1.575,1.113,0.584,0.87,1.245,0.303,0.507,6.65,-0.527,17.04,3.11,22.21,104,111,0.09,14.1,0.06,8080,2025-01-02,1,32,2.04921802267018,0.866279069767442,0.793604651162791,0.706666666666667,early,primiparous
-9223372036813296640,2025-03-03,3.81,3.06,2.39,4.93,1.918,1.519,0.61,1.023,1.84,0.463,1.031,6.61,-0.528,13.95,2.96,24.3,106,68,0.14,19.8,0.24,8160,2025-02-18,1,13,1.83884909073726,1.24509803921569,0.781045751633987,0.791970802919708,early,primiparous
-9223372036812680192,2025-04-28,3.31,3.43,2.69,4.61,1.941,1.045,0.718,1.159,1.144,0.258,0.584,6.67,-0.521,22.95,4.66,15.14,98,246,0.09,17.8,0.03,9200,2025-02-17,1,70,2.39269695325967,0.965014577259475,0.784256559766764,0.538382277176713,mid,primiparous
-9223372036812672000,2025-10-01,4.03,3.42,2.73,5,2.381,1.256,0.837,1.458,1.378,0.356,0.724,6.66,-0.533,23.57,5.59,10.15,96,127,0.04,16.7,0,8272,2025-07-02,1,91,2.10720996964787,1.17836257309942,0.798245614035088,0.527509449811004,mid,primiparous
-9223372036812669952,2026-01-04,1.67,4,3.18,4.86,1.002,0.505,0.399,0.654,0.44,0.041,0.101,6.95,-0.522,29.02,4.71,11.28,93,131,0.07,14.7,0.09,9088,2025-07-20,1,168,2.12057393120585,0.4175,0.795,0.503992015968064,mid,primiparous
-9223372036812668928,2025-06-16,4.09,3.35,2.72,5.18,2.388,1.301,0.868,1.362,1.336,0.346,0.607,6.53,-0.535,13.47,2.31,31.35,108,53,0.02,19.9,0.02,7664,2025-04-08,1,69,1.73239375982297,1.22089552238806,0.811940298507463,0.544807370184255,mid,primiparous
-9223372036812365824,2025-02-22,3.74,3.16,2.49,4.96,2.348,1.026,0.893,1.39,1.107,0.308,0.578,6.68,-0.524,22.26,6.39,3.4,95,76,0.1,27,0.09,8160,2024-12-15,1,69,1.88649072517248,1.18354430379747,0.787974683544304,0.436967632027257,mid,primiparous
-9223372036812362752,2025-10-12,4.68,3.43,2.76,4.76,2.37,1.855,0.746,1.256,2.181,0.448,1.244,6.63,-0.528,19.98,4.61,11.12,99,18,0.03,15.8,0.01,8464,2025-02-08,1,246,1.27875360095283,1.36443148688047,0.80466472303207,0.782700421940928,late,primiparous
-9223372036811949056,2024-09-03,3.35,3.04,2.39,4.96,1.978,1.045,0.677,1.084,1.28,0.326,0.545,6.57,-0.521,20.48,5.13,14.58,99,19,0.06,15,0.04,8192,2024-07-29,1,36,1.30102999566398,1.10197368421053,0.786184210526316,0.528311425682508,early,primiparous
-9223372036811942912,2025-02-05,4.79,3.53,2.81,5.02,2.97,1.351,1.131,1.692,1.508,0.406,0.682,6.58,-0.533,24.12,5.58,6.32,95,14,0.07,26.6,0.01,7600,2024-11-18,1,79,1.17609125905568,1.35694050991501,0.796033994334278,0.454882154882155,mid,primiparous
-9223372036811924480,2025-03-06,3.62,3.65,2.94,4.94,2.13,1.136,0.85,1.207,1.243,0.267,0.65,6.67,-0.525,16.36,2.26,25.26,105,9,0.05,18.1,0.02,8080,2024-12-21,1,75,1,0.991780821917808,0.805479452054795,0.533333333333333,mid,primiparous
-9223372036811536384,2025-08-29,3.21,3.4,2.64,4.84,1.769,1.128,0.77,1.096,1.094,0.324,0.709,6.62,-0.524,8.63,0.99,40.07,114,64,0.02,23.7,0.01,8688,2025-08-18,1,11,1.81291335664286,0.944117647058824,0.776470588235294,0.637648388920294,early,primiparous
-9223372036811297792,2026-01-17,4.62,3.86,3,4.45,2.805,1.365,1.043,1.542,1.479,0.31,0.783,6.79,-0.523,27.93,5.41,5.38,92,214,0.02,24.2,0.04,9216,2025-07-30,1,171,2.33243845991561,1.19689119170984,0.77720207253886,0.486631016042781,mid,primiparous
-9223372036811120640,2025-09-22,2.66,3.36,2.64,4.74,1.472,0.929,0.515,0.859,1.06,0.257,0.492,6.83,-0.518,25.85,5.96,4.54,93,81,0.07,21.7,0.03,9024,2025-01-21,1,244,1.91381385238372,0.791666666666667,0.785714285714286,0.631114130434783,late,primiparous
-9223372036811098112,2025-11-07,4.09,3.06,2.41,4.92,2.397,1.294,0.831,1.25,1.553,0.375,0.782,6.72,-0.528,22.34,5.9,4.92,95,12,0.02,15.4,0.01,8560,2025-10-16,2,22,1.11394335230684,1.33660130718954,0.787581699346405,0.539841468502295,early,second_parity
-9223372036811096064,2025-03-16,3.08,2.88,2.24,5.03,1.833,0.946,0.719,1.056,1.027,0.259,0.504,6.7,-0.527,17.95,4.72,12.75,100,10,0.07,25.3,0.04,8464,2025-02-15,1,29,1.04139268515823,1.06944444444444,0.777777777777778,0.516093835242771,early,primiparous
-9223372036811072512,2025-03-25,2.98,3.34,2.63,5.07,1.479,1.209,0.52,0.737,1.46,0.363,0.756,6.67,-0.531,12.5,1.98,31.86,109,84,0.08,14.7,0.14,8144,2025-03-16,1,9,1.92941892571429,0.892215568862275,0.787425149700599,0.817444219066937,early,primiparous
-9223372036811069440,2025-06-06,4.4,3.26,2.59,4.9,2.592,1.377,0.955,1.52,1.406,0.333,0.706,6.53,-0.527,19.6,5.24,15.96,100,7,0.07,23.3,0.01,8432,2024-11-20,1,198,0.903089986991944,1.34969325153374,0.794478527607362,0.53125,mid,primiparous
-9223372036811054080,2025-04-14,4.01,3.42,2.68,5,2.334,1.284,0.905,1.324,1.408,0.349,0.771,6.68,-0.532,16.46,2.87,24.88,105,33,0.05,17.6,0.01,8112,2025-03-18,1,27,1.53147891704226,1.17251461988304,0.783625730994152,0.55012853470437,early,primiparous
-9223372036811016192,2026-01-19,3.58,3.11,2.43,5.14,2.06,1.172,0.794,1.011,1.311,0.325,0.626,6.67,-0.527,22.07,6.35,4.42,95,10,0.03,20.5,0.01,7728,2025-12-20,1,30,1.04139268515823,1.15112540192926,0.781350482315113,0.568932038834951,early,primiparous
-9223372036811013120,2025-05-21,3.81,3.39,2.71,4.84,2.197,1.24,0.813,1.289,1.185,0.262,0.625,6.65,-0.527,21.44,4.51,12.3,98,209,0.12,11.5,0.12,8688,2025-02-22,1,88,2.32221929473392,1.12389380530973,0.799410029498525,0.56440600819299,mid,primiparous
-9223372036811006976,2025-03-26,3.93,3.12,2.44,4.94,2.341,1.204,0.847,1.323,1.517,0.414,0.815,6.61,-0.537,23.21,6.89,5.85,95,19,0.28,18.9,0.11,8544,2025-03-07,1,19,1.30102999566398,1.25961538461538,0.782051282051282,0.514310123878684,early,primiparous
-9223372036811005952,2025-03-17,3.76,2.98,2.31,4.74,2.268,1.124,0.715,1.301,1.364,0.338,0.665,6.69,-0.489,22.36,6.24,1.74,94,19,0.07,22.5,0.06,7536,2024-11-20,1,117,1.30102999566398,1.26174496644295,0.775167785234899,0.495590828924162,mid,primiparous
-9223372036810964992,2025-11-20,3.7,3.42,2.73,4.83,2.153,1.186,0.794,1.127,1.371,0.269,0.71,6.72,-0.519,22.84,5.21,9.19,96,1014,0.03,17.4,0,8368,2025-08-04,1,108,3.00646604224923,1.08187134502924,0.798245614035088,0.550859266140269,mid,primiparous
-9223372036810936320,2025-09-22,3.39,3.88,3.1,4.67,1.646,1.414,0.584,0.907,1.605,0.276,0.893,6.67,-0.535,21.83,4.88,7.58,96,133,0.09,20.6,0.03,9280,2025-03-07,1,199,2.12710479836481,0.873711340206186,0.798969072164949,0.859052247873633,mid,primiparous
-9223372036810932224,2025-09-13,4.24,3.29,2.64,4.82,2.544,1.283,0.883,1.406,1.568,0.351,0.773,6.71,-0.529,22.98,5.62,7.66,96,38,0.11,17.2,0.02,8416,2025-02-18,1,207,1.5910646070265,1.2887537993921,0.802431610942249,0.504323899371069,late,primiparous
-9223372036810924032,2025-04-01,3.96,3.58,2.81,5,2.357,1.215,0.941,1.345,1.356,0.384,0.719,6.7,-0.529,23.82,4.97,10.85,96,11,0.08,20.7,0.02,8016,2025-03-08,1,24,1.07918124604762,1.10614525139665,0.784916201117318,0.515485787017395,early,primiparous
-9223372036810900480,2025-09-25,3.49,3.07,2.42,5.05,1.963,1.187,0.693,1.192,1.235,0.356,0.677,6.58,-0.514,15.23,3.92,21.16,104,20,0.01,25.9,0.03,7776,2025-09-01,1,24,1.32221929473392,1.13680781758958,0.788273615635179,0.604686704024452,early,primiparous
-9223372036810893312,2025-05-13,5.49,3.67,2.92,4.86,2.869,2.084,0.84,1.545,2.407,0.62,1.304,6.6,-0.541,15.45,1.93,31.47,107,103,0.06,13.5,0.06,7984,2025-05-04,1,9,2.01703333929878,1.49591280653951,0.795640326975477,0.726385500174277,early,primiparous
-9223372036810864640,2025-12-18,3.56,3.37,2.7,4.84,2.065,1.148,0.796,1.143,1.215,0.229,0.589,6.64,-0.525,23.64,6,7.99,95,14,0.02,23.5,0.01,8912,2025-07-25,1,146,1.17609125905568,1.05637982195846,0.801186943620178,0.55593220338983,mid,primiparous
-9223372036810848256,2026-01-04,3.87,3.33,2.63,4.5,2.259,1.234,0.716,1.29,1.412,0.234,0.702,6.66,-0.52,24.71,6.04,4.39,94,199,0.06,17.7,0.06,9696,2025-04-04,1,275,2.30102999566398,1.16216216216216,0.78978978978979,0.546259406817176,late,primiparous
-9223372036810845184,2025-12-15,4.44,4,3.27,4.92,2.423,1.585,0.809,1.205,1.913,0.339,1.038,6.69,-0.531,16.43,2.1,23.75,104,30,0.01,11.7,0,7936,2025-03-17,1,273,1.49136169383427,1.11,0.8175,0.654147750722245,late,primiparous
-9223372036810834944,2025-11-26,4.54,3.38,2.72,4.82,2.872,1.226,0.997,1.601,1.504,0.326,0.744,6.6,-0.528,25.73,7.04,1.57,92,40,0.15,16.1,0.06,8480,2025-07-31,1,118,1.61278385671974,1.34319526627219,0.804733727810651,0.426880222841226,mid,primiparous
-9223372036810803200,2025-12-19,2.82,3.04,2.38,4.99,1.662,0.884,0.62,0.941,1.012,0.251,0.477,6.65,-0.526,18.8,5.12,14.08,100,8,0.12,31.5,0.13,8368,2025-11-20,1,29,0.954242509439325,0.927631578947368,0.782894736842105,0.531889290012034,early,primiparous
-9223372036810802176,2025-05-27,4.44,3.38,2.72,5.02,2.594,1.412,0.943,1.473,1.434,0.311,0.722,6.59,-0.526,18.89,4.25,16.47,101,37,0.04,18.3,0,7664,2024-12-18,1,160,1.57978359661681,1.31360946745562,0.804733727810651,0.544333076329992,mid,primiparous
-9223372036810801152,2025-11-09,2.95,3.4,2.67,4.88,1.68,0.983,0.591,0.927,1.128,0.249,0.544,6.79,-0.539,18.23,3.57,18.89,102,75,0.07,21.8,0.08,9328,2025-08-28,1,73,1.88081359228079,0.86764705882353,0.785294117647059,0.585119047619048,mid,primiparous
-9223372036810797056,2025-01-20,3.25,2.87,2.24,4.85,2.039,0.992,0.646,0.961,1.112,0.3,0.923,6.63,-0.533,24.67,8.1,3.83,94,32,0.08,26.6,0.04,862.6,2024-10-29,1,83,1.51851393987789,1.13240418118467,0.780487804878049,0.486512996566945,mid,primiparous
-9223372036810760192,2025-03-03,3.57,2.93,2.3,5.04,2.103,1.118,0.777,1.239,1.213,0.341,0.638,6.72,-0.533,22.71,6.31,4.91,95,13,0.07,28.4,0.03,8704,2025-01-13,1,49,1.14612803567824,1.21843003412969,0.784982935153584,0.531621493105088,early,primiparous
-9223372036810739712,2025-05-09,4.26,3.24,2.6,4.99,2.342,1.501,0.803,1.28,1.591,0.35,0.824,6.64,-0.532,24.29,6.73,0.38,93,159,0.1,23.6,0.02,8384,2025-01-14,1,115,2.20411998265592,1.31481481481481,0.802469135802469,0.640905209222886,mid,primiparous
-9223372036810737664,2025-03-25,3.73,3.11,2.46,4.96,2.327,1.038,0.905,1.277,1.225,0.32,0.557,6.63,-0.528,18.05,4.21,17.22,102,35,0.08,15.6,0.05,8544,2025-02-19,1,34,1.55630250076729,1.19935691318328,0.790996784565916,0.446067898581865,early,primiparous
-9223372036810736640,2025-10-20,4.36,3.17,2.53,4.9,2.437,1.499,0.886,1.4,1.674,0.396,0.912,6.6,-0.524,22.03,5.71,8.86,97,12,0.09,25.2,0.02,8320,2025-08-23,1,58,1.11394335230684,1.37539432176656,0.798107255520505,0.615100533442758,early,primiparous
-9223372036810732544,2025-11-26,4.2,3.6,2.9,4.95,2.401,1.39,0.813,1.251,1.621,0.306,0.874,6.71,-0.534,21.2,4.73,4.17,96,11,0.02,20.8,0.02,8160,2025-05-08,1,202,1.07918124604762,1.16666666666667,0.805555555555555,0.578925447730112,late,primiparous
-9223372036810720256,2025-03-25,3.79,3.29,2.63,4.95,2.057,1.362,0.653,1.118,1.643,0.367,0.861,6.66,-0.53,19.66,4.18,13.7,100,11,0.1,19.3,0.16,8176,2025-01-14,1,70,1.07918124604762,1.15197568389058,0.799392097264438,0.662129314535732,mid,primiparous
-9223372036810708992,2025-09-29,4.26,3.14,2.5,4.97,2.475,1.37,0.87,1.44,1.555,0.415,0.814,6.63,-0.529,19.13,5.22,13.81,100,31,0.05,23.3,0.05,8144,2025-06-20,1,101,1.50514997831991,1.35668789808917,0.796178343949045,0.553535353535354,mid,primiparous
-9223372036810669056,2025-10-17,2.85,3.5,2.8,5.04,1.649,0.923,0.632,1.042,0.912,0.234,0.411,6.75,-0.53,18.43,3.22,21.89,103,14,0.03,14.5,0.03,8544,2025-09-05,1,42,1.17609125905568,0.814285714285714,0.8,0.559733171619163,early,primiparous
-9223372036810662912,2025-04-09,4.28,3.34,2.66,4.9,2.611,1.25,1.076,1.508,1.234,0.304,0.704,6.63,-0.512,18.83,4.05,15.83,101,62,0.04,19.2,0,8048,2025-03-03,1,37,1.79934054945358,1.2814371257485,0.796407185628743,0.478743776330908,early,primiparous
-9223372036810637312,2025-11-13,3.45,3.4,2.69,4.71,1.91,1.204,0.675,0.993,1.36,0.303,0.654,6.73,-0.517,22.41,5.07,11.88,97,173,0.01,19.2,0.03,9024,2025-08-31,1,74,2.2405492482826,1.01470588235294,0.791176470588235,0.630366492146597,mid,primiparous
-9223372036810624000,2025-12-04,3.38,2.9,2.29,4.68,1.998,1.053,0.68,0.984,1.314,0.309,0.559,6.71,-0.52,22.94,6.4,1.18,94,5,0.12,19.2,0.15,8960,2025-10-11,1,54,0.778151250383644,1.16551724137931,0.789655172413793,0.527027027027027,early,primiparous
-9223372036810612736,2025-11-25,3.54,3.37,2.63,4.78,1.996,1.199,0.732,1.144,1.328,0.329,0.719,6.61,-0.526,15,2.31,32.54,108,28,0.05,28.2,0.02,8752,2025-11-11,1,14,1.46239799789896,1.05044510385757,0.780415430267062,0.600701402805611,early,primiparous
-9223372036810604544,2025-07-15,3.47,3.32,2.62,4.71,1.809,1.323,0.625,1,1.447,0.368,0.757,6.73,-0.525,24.14,5.48,10.19,96,42,0.07,10.6,0.02,9056,2025-04-07,1,99,1.63346845557959,1.04518072289157,0.789156626506024,0.73134328358209,mid,primiparous
-9223372036810598400,2025-02-23,3.81,3.33,2.63,5.14,2.249,1.188,0.868,1.277,1.325,0.415,0.708,6.64,-0.528,15.67,2.95,26.42,106,24,0.06,21.8,0.06,7488,2025-02-03,1,20,1.39794000867204,1.14414414414414,0.78978978978979,0.528234771009337,early,primiparous
-9223372036810592256,2025-09-16,3.05,4.17,3.33,4.94,1.758,0.995,0.695,1.091,1.086,0.22,0.608,6.81,-0.525,23.62,3.41,18.97,99,20,0.11,16.2,0.01,8080,2025-01-12,1,247,1.32221929473392,0.731414868105516,0.798561151079137,0.565984072810011,late,primiparous
-9223372036810589184,2025-02-17,3.34,3.23,2.54,4.95,1.87,1.143,0.694,1.021,1.304,0.341,0.649,6.71,-0.521,17.34,3.68,17.78,102,63,0.02,25.6,0,8336,2025-01-16,1,32,1.80617997398389,1.03405572755418,0.786377708978328,0.611229946524064,early,primiparous
-9223372036810560512,2025-08-07,3.47,3.42,2.75,5.21,1.969,1.163,0.833,1.155,1.193,0.373,0.62,6.58,-0.526,10.75,0.98,38.85,112,21,0.03,13.6,0.04,7344,2025-07-24,1,14,1.34242268082221,1.01461988304094,0.804093567251462,0.590655154900965,early,primiparous
-9223372036810545152,2025-08-29,3.81,3.6,2.89,4.89,2.078,1.361,0.695,1.138,1.543,0.33,0.816,6.76,-0.526,22.99,5.4,2.28,94,36,0.01,23.5,0.02,8032,2025-03-08,1,174,1.568201724067,1.05833333333333,0.802777777777778,0.654956689124158,mid,primiparous
-9223372036810531840,2025-09-02,3.57,2.81,2.23,5.05,2.025,1.197,0.719,1.142,1.374,0.403,0.677,6.61,-0.526,17.06,4.62,19.56,103,30,0.08,21.9,0.09,8048,2025-07-28,1,36,1.49136169383427,1.27046263345196,0.793594306049822,0.591111111111111,early,primiparous
-9223372036810521600,2025-08-06,3.37,3.04,2.41,4.93,1.754,1.288,0.609,0.965,1.494,0.373,0.803,6.61,-0.532,14.63,4.21,21.27,105,14,0.08,11,0.08,8784,2025-07-18,1,19,1.17609125905568,1.10855263157895,0.792763157894737,0.734321550741163,early,primiparous
-9223372036810520576,2025-12-14,3.69,3.2,2.55,4.91,2.185,1.146,0.73,1.18,1.375,0.288,0.681,6.61,-0.534,20.87,5.88,7.37,97,70,0.08,21.4,0.05,8848,2025-09-27,1,78,1.85125834871908,1.153125,0.796875,0.524485125858124,mid,primiparous
-9223372036810516480,2025-01-22,3.56,3.39,2.61,4.81,2.063,1.149,0.713,1.24,1.307,0.378,0.571,6.65,-0.536,18.04,3.79,23.14,103,101,0.06,17.7,0.04,9056,2025-01-11,1,11,2.00860017176192,1.05014749262537,0.769911504424779,0.556955889481338,early,primiparous
-9223372036810515456,2025-06-02,3.72,3.15,2.55,4.85,2.15,1.206,0.731,1.208,1.29,0.28,0.552,6.63,-0.524,19.48,4.57,14.31,100,80,0.1,7.5,0.09,8528,2025-03-06,1,88,1.90848501887865,1.18095238095238,0.80952380952381,0.56093023255814,mid,primiparous
-9223372036810509312,2025-10-07,4.43,3.56,2.83,4.62,2.645,1.353,0.925,1.617,1.465,0.295,0.799,6.66,-0.521,25.06,6.05,3.39,93,35,0.06,27,0.01,8816,2025-04-03,1,187,1.55630250076729,1.24438202247191,0.794943820224719,0.511531190926276,mid,primiparous
-9223372036810508288,2025-05-16,4.02,3.36,2.67,4.8,2.159,1.467,0.741,1.232,1.509,0.347,0.773,6.61,-0.52,17.52,3.76,20.64,103,365,0,22.9,0.02,8448,2024-10-23,1,205,2.56348108539441,1.19642857142857,0.794642857142857,0.679481241315424,late,primiparous
-9223372036810506240,2026-01-13,3.38,3.36,2.66,4.76,1.881,1.169,0.68,0.98,1.294,0.293,0.653,6.75,-0.52,19.33,3.79,15.03,100,73,0.01,22.4,0.01,8976,2025-10-12,2,93,1.86923171973098,1.00595238095238,0.791666666666667,0.621477937267411,mid,second_parity
-9223372036810409984,2025-11-12,3.84,3.32,2.66,4.88,2.208,1.258,0.84,1.21,1.373,0.271,0.725,6.67,-0.529,23.12,6.03,5.25,95,166,0.05,20.7,0,8640,2025-07-29,1,106,2.22271647114758,1.1566265060241,0.801204819277109,0.569746376811594,mid,primiparous
-9223372036810381312,2025-08-24,3.27,2.93,2.31,4.89,1.508,1.443,0.465,0.813,1.665,0.399,0.884,6.61,-0.531,13.78,3.61,19.82,105,13,0.03,18.5,0.04,8800,2025-07-27,1,28,1.14612803567824,1.1160409556314,0.78839590443686,0.956896551724138,early,primiparous
-9223372036810365952,2025-10-14,3.37,2.72,2.19,4.96,1.933,1.109,0.743,1.059,1.233,0.304,0.597,6.67,-0.524,16.97,4.57,14,101,31,0.08,7.3,0.03,8720,2025-09-09,1,35,1.50514997831991,1.23897058823529,0.805147058823529,0.573719606828764,early,primiparous
-9223372036810364928,2025-11-27,3.92,3.08,2.42,4.77,2.416,1.122,0.872,1.287,1.333,0.328,0.623,6.64,-0.527,23.95,6.2,4.33,94,114,0.1,19.9,0.06,8960,2025-10-23,1,35,2.06069784035361,1.27272727272727,0.785714285714286,0.464403973509934,early,primiparous
-9223372036810353664,2025-12-10,4.4,2.93,2.34,5.02,2.502,1.47,0.782,1.329,1.783,0.434,0.92,6.62,-0.523,23.57,6.4,3.42,94,22,0.02,25.2,0.03,7872,2025-10-30,1,41,1.36172783601759,1.50170648464164,0.798634812286689,0.587529976019185,early,primiparous
-9223372036810317824,2026-01-07,3.92,3.65,2.95,4.92,2.376,1.162,0.756,1.245,1.479,0.287,0.681,6.7,-0.531,21.73,4.45,14.87,99,31,0.04,20.5,0.05,8224,2025-07-20,1,171,1.50514997831991,1.07397260273973,0.808219178082192,0.489057239057239,mid,primiparous
-9223372036810310656,2025-04-22,3.48,3.1,2.41,4.78,2.053,1.086,0.786,1.218,1.078,0.244,0.553,6.62,-0.526,18.92,5.28,11.59,99,36,0.01,25.9,0.02,9312,2025-01-21,1,91,1.568201724067,1.12258064516129,0.77741935483871,0.528981977593765,mid,primiparous
-9223372036810241024,2025-03-18,3.13,3.04,2.41,5.09,1.662,1.162,0.613,0.881,1.403,0.329,0.712,6.6,-0.521,13.02,2.61,25.7,107,42,0.09,15.8,0.04,7824,2025-02-19,1,27,1.63346845557959,1.02960526315789,0.792763157894737,0.699157641395909,early,primiparous
-9223372036810230784,2025-09-08,3.3,2.83,2.21,4.76,1.744,1.235,0.503,1.089,1.385,0.329,0.696,6.65,-0.512,23.46,6.77,1.28,94,51,0.01,23.1,0.05,9024,2025-04-17,1,144,1.7160033436348,1.1660777385159,0.780918727915194,0.708142201834862,mid,primiparous
-9223372036810218496,2025-11-17,4.31,3,2.38,4.99,2.585,1.305,0.9,1.379,1.544,0.362,0.794,6.64,-0.53,19.08,5.41,7.96,98,27,0.04,31.3,0.04,8288,2025-08-31,1,78,1.44715803134222,1.43666666666667,0.793333333333333,0.504835589941973,mid,primiparous
-9223372036810213376,2025-10-28,2.52,2.77,2.15,4.79,1.439,0.835,0.518,0.876,0.899,0.252,0.389,6.73,-0.528,22.52,6.53,7.14,96,15,0.03,15.8,0.02,9728,2025-09-28,1,30,1.20411998265592,0.909747292418773,0.776173285198556,0.580264072272411,early,primiparous
-9223372036810199040,2026-01-14,4.16,3.94,3.14,4.8,2.417,1.338,0.811,1.29,1.581,0.284,0.777,6.72,-0.533,24.84,5.22,6.5,94,145,0.04,17.6,0.03,8480,2025-04-05,1,284,2.16435285578444,1.05583756345178,0.796954314720812,0.553578816714936,late,primiparous
-9223372036810194944,2025-10-15,3.32,3.04,2.41,5.08,1.878,1.118,0.696,1.075,1.222,0.355,0.594,6.7,-0.533,19.54,5.27,11.02,99,29,0.1,27.9,0.1,8304,2025-09-18,1,27,1.47712125471966,1.09210526315789,0.792763157894737,0.59531416400426,early,primiparous
